Timestamp,Date,Bitlayer,Merlin,Rootstock,BSquared,CORE,Stacks,BounceBit,BOB,MAP Protocol,Interlay,BEVM,Naka,SatoshiVM,NOS,Rollux,Libre,AILayer
1676419200,2023-02-15,,,53327710.03,,482686.13,14980163.15,,,529299.92,5029004.62,,,,,,2846923.71,
1676505600,2023-02-16,,,57544051.89,,797892.12,16108827.510000002,,,554392.35,5312599.33,,,,,,3066102.35,
1676592000,2023-02-17,,,56716094.54,,998690.98,15571556.08,,,552210.44,5240859.97,,,,,,2834799.57,
1676678400,2023-02-18,,,58597087.28,,1516796.9,16192610.18,,,572033.57,5954136.6,,,,,,2929429.2,
1676764800,2023-02-19,,,58505536.64,,3043605.73,18399309.65,,,590503.26,6387871.85,,,,,,2899695.25,
1676851200,2023-02-20,,,58322033.18,,4124974.61,21887143.48,,,580809.74,6402324.75,,,,,,2838471.27,
1676937600,2023-02-21,,,59769982.6,,4335281.61,26133527.45,,,601782.83,6442040.67,,,,,,2830754.13,
1677024000,2023-02-22,,,60074327.86,,4105580.1,31855240.060000002,,,590278.62,6261500.84,,,,,,2793063.12,
1677110400,2023-02-23,,,59928142.19,,4317755.18,33918230.85,,,583912.74,6303022.93,,,,,,2773563.22,
1677196800,2023-02-24,,,58548630.76,,4735025.76,42724728.019999996,,,572006.63,6260417.149999999,,,,,,2765331.29,
1677283200,2023-02-25,,,55927051.84,,5603177.03,33745245.74,,,565543.56,5810098.94,,,,,,2657395.51,
1677369600,2023-02-26,,,56130323.26,,8098943.9,37033489.019999996,,,557971.51,5730327.64,,,,,,2664520.14,
1677456000,2023-02-27,,,57144918.76,,10023335.46,39726032.730000004,,,561530.66,5744663.800000001,,,,,,2701298.59,
1677542400,2023-02-28,,,56796212.07,,11065805.39,46545598.32,,,571217.04,5602041.29,,,,,,2689820.36,
1677628800,2023-03-01,,,57330750.56,,12064853.23,44074357.08,,,571123.05,5358519.36,,,,,,2660434.06,
1677715200,2023-03-02,,,59453529.69,,14964633.57,51366372.980000004,,,576987.13,5767900.109999999,,,,,,2715224.83,
1677801600,2023-03-03,,,58311155.55,,15569902.36,49413416.61,,,577582.91,5684175.84,,,,,,2663404.53,
1677888000,2023-03-04,,,56448273.9,,16409463.17,46009096.95,,,560097.27,5461594.23,,,,,,2543425.99,
1677974400,2023-03-05,,,56348321.36,,17597815.14,38092813.160000004,,,556615.61,5330155.36,,,,,,2554441.51,
1678060800,2023-03-06,,,56699368.79,,18475656.32,41110670.55,,,556099.61,5313092.67,,,,,,2543318.23,
1678147200,2023-03-07,,,55975170.25,,19373457.94,44146054.35,,,559239.41,5252399.88,,,,,,2534926.83,
1678233600,2023-03-08,,,54603815.48,,20241047.46,40351746.13,,,551339.02,5242318.03,,,,,,2511741.8,
1678320000,2023-03-09,,,53437477.92,,21015120.11,36226803.120000005,,,573211.77,5019620.42,,,,,,2462963.13,
1678406400,2023-03-10,,,51036758.1,,10810963.21,33727072.879999995,,,493643.58,4816786.72,,,,,,2291107.16,
1678492800,2023-03-11,,,50607238.11,,11915309.46,35306962.3,,,528155.12,4961308.18,,,,,,2298654.1,
1678579200,2023-03-12,,,50681059.82,,9553932.37,37168739.57,,,528506.99,4656540.12,,,,,,2320435.11,
1678665600,2023-03-13,,,55342846.56,,10755223.12,38832378.6,,,544251.79,4998193.17,,,,,,2532432.45,
1678752000,2023-03-14,,,59942995.65,,9651094.37,44524021.67,,,585286.32,5147561.6,,,,,,2675545.45,
1678838400,2023-03-15,,,61029750.16,,10950016.88,51959013.62,,,591306.01,5268158.04,,,,,,2719601.95,
1678924800,2023-03-16,,,61287968.48,,11489914.47,47259897.09,,,577310.7,5020655.68,,,,,,2675728.55,
1679011200,2023-03-17,,,64502420.64,,12513110.01,48667854.66,,,586431.68,5131702.96,,,,,,2744127.45,
1679097600,2023-03-18,,,70322554.5,,12606819.02,64246152.43000001,,,617307.61,5505460.220000001,,,,,,2955463.03,
1679184000,2023-03-19,,,69772902.72,,12551803.84,62602380.76,,,610648.01,5355548.26,,,,,,2952957.1,
1679270400,2023-03-20,,,72281256.41,,12188352.58,62421340.22,,,620787.41,5335438.92,,,,,,3036699.43,
1679356800,2023-03-21,,,72676219.01,,11660492.65,62619073.7,,,673900.22,5173027.02,,,,,,2963175.84,
1679443200,2023-03-22,,,72470100.43,,11105756.89,62509148.79,,,1229833.77,5239487.890000001,,,,,,2955750.89,
1679529600,2023-03-23,,,70478249.8,,14418360.33,62555330.260000005,,,1216603.91,5072648.12,,,,,,2891993.56,
1679616000,2023-03-24,,,73738875.84,,15915961.68,58277171.28,,,1254065.76,5197014.82,,,,,,2968907.75,
1679702400,2023-03-25,,,70308911.87,,18809573.53,50681566.9,,,1259173.03,5042406.65,,,,,,2872241.92,
1679788800,2023-03-26,,,70370567.66,,19022610.18,47554809.07,,,1225526.51,4918914.72,,,,,,2877274.33,
1679875200,2023-03-27,,,71812062.57,,19389140.19,50193020.94,,,1254317.22,5001267.38,,,,,,2918575.03,
1679961600,2023-03-28,,,70647120.4,,18298140.06,46527270.32,,,1243161.76,4877772.1,,,,,,2810271.57,
1680048000,2023-03-29,,,69635183.3,,18265905.08,48161665.59,,,1235302.17,5005745.62,,,,,,2821486.86,
1680134400,2023-03-30,,,72510303.34,,16069990.37,49677945.54,,,1240058.56,5075493.96,,,,,,2931648.29,
1680220800,2023-03-31,,,71591494.58,,12655415.62,47725272.879999995,,,1230356.45,5004130.86,,,,,,2895367.08,
1680307200,2023-04-01,,,73637454.44,,13540939.15,48872564.56,,,1260414.72,5184244.33,,,,,,2916618.96,
1680393600,2023-04-02,,,73606813.11,,13636977.78,46737631.8,,,1273064.77,5138902.109999999,,,,,,2920310.74,
1680480000,2023-04-03,,,72239098.45,,12712006.09,45454268.879999995,,,1267691.63,5047635.15,,,,,,2887281.07,
1680566400,2023-04-04,,,71839194.87,,12925998.56,45636259.510000005,,,1300227.64,5175246.68,,,,,,2845325.23,
1680652800,2023-04-05,,,73006019.22,,12314126.76,49167963.67,,,1302789.46,5296492.9,,,,,,2932479.99,
1680739200,2023-04-06,,,72667775.12,,11978071.67,47365852.33,,,1302711.35,5197564.6899999995,,,,,,2878996.06,
1680825600,2023-04-07,,,71965962.37,,12154369.24,46627817.07,,,1312345.53,5185633.609999999,,,,,,2884998.79,
1680912000,2023-04-08,,,71322724.75,,11499736.99,45607587.26,,,1264701.99,5039415.96,,,,,,2883045.97,
1680998400,2023-04-09,,,71254780.9,,11645120.33,47025874.89,,,1263128.6,5119508.44,,,,,,2877071.76,
1681084800,2023-04-10,,,72155938.87,,12117871.78,51130242.3,,,1267259.68,5162769.32,,,,,,2922249.32,
1681171200,2023-04-11,,,75287937.94,,12045501.98,52246300.7,,,1326380.1,5189736.83,,,,,,3065613.52,
1681257600,2023-04-12,,,76075524.01,,11986387.51,57234951.89,,,1320533.92,5393356.9,,,,,,3089139.37,
1681344000,2023-04-13,,,75324588.82,,11363547.46,53337834.04000001,,,1326024.54,5534324.21,,,,,,3048290.3,
1681430400,2023-04-14,,,76768420.98,,10071750.69,53543296.7,,,1417226.54,5844904.83,,,,,,3125111.82,
1681516800,2023-04-15,,,100147320.35,,9550407.65,54534430.03,,,1446909.48,6011567.83,,,,,,3115609.97,
1681603200,2023-04-16,,,98205122.4,,10682632.23,55322592.879999995,,,1507030.64,6511856,,,,,,3084672.3,
1681689600,2023-04-17,,,97286596.28,,10371968.64,52361440.91,,,1525808.52,6586716.549999999,,,,,,3045943.67,
1681776000,2023-04-18,,,95972417.36,,10020653.9,49839482.97,,,1497840.3,6382422.029999999,,,,,,3006695.41,
1681862400,2023-04-19,,,98296583.07,,10180567.32,50148873.79,,,1479261.02,6781037.48,,,,,,3105949.95,
1681948800,2023-04-20,,,92945352.69,,9832827.05,44323456.5,,,1379754.75,6102956.800000001,,,,,,2954195.3,
1682035200,2023-04-21,,,90869057.31,,10073219.54,40373753.34,,,1385076.34,5892975.35,,,,,,2884233.28,
1682121600,2023-04-22,,,88087242.75,,9621022.17,36355663.629999995,,,1469489.71,5625254.6899999995,,,,,,2797864.65,
1682208000,2023-04-23,,,89587768.41,,9506361.07,38073382.760000005,,,1457012.83,5575074.53,,,,,,2817545.27,
1682294400,2023-04-24,,,88822879.22,,9542875.73,37089622.8,,,1472996.36,5402627.8,,,,,,2839021.66,
1682380800,2023-04-25,,,87603685.53,,9558323.9,38954845.82,,,1474254.45,5354250.63,,,,,,2795826,
1682467200,2023-04-26,,,90205014.34,,9643496.15,38995501.33,,,1476506.92,5327906.77,,,,,,2844631.53,
1682553600,2023-04-27,,,92834484.56,,9555224.54,42179783.489999995,,,1520926.93,5489071.49,,,,,,2891424.71,
1682640000,2023-04-28,,,92945644.9,,9681486.84,40990549.75,,,1509313.66,5602894.25,,,,,,2927313.96,
1682726400,2023-04-29,,,92769535.74,,10074432.32,40285253.78,,,1491371.92,5690312.76,,,,,,2906538.37,
1682812800,2023-04-30,,,93459073.78,,10105317.99,40380602.33,,,1488035.55,5690312.76,,,,,,2897204.19,
1682899200,2023-05-01,,,93767459.66,,10175331.27,37238337.56,,,1490838.2,5485526.84,,,,,,2897480.03,
1682985600,2023-05-02,,,89552116.9,,9710011.93,37246689.760000005,,,1463173.4,5121096.390000001,,,,,,2732329.02,
1683072000,2023-05-03,,,91503750.08,,9459785.83,37241415.68,,,1457222.51,5116015.83,,,,,,2762132.85,
1683158400,2023-05-04,,,92954820.54,,8867485.28,37312522.09,,,1477324.4,5192411.16,,,,,,2794047.99,
1683244800,2023-05-05,,,92025342.47,,8383980.94,36535731.18,,,1476643.24,5166681.18,,,,,,2685746.89,
1683331200,2023-05-06,,,94571796.15,,8899424.28,37577692.5,,,1522195.43,5392122.18,,,,,,2767074.41,
1683417600,2023-05-07,,,92187719.56,,9335725.17,36051449.120000005,,,1481689.57,5278769.9,,,,,,2684993.71,
1683504000,2023-05-08,,,91945903.43,,9553393.92,40169047.230000004,,,1472556.32,5146798.36,,,,,,2661142.56,
1683590400,2023-05-09,,,89022065.43,,8314192.63,48662321.43,,,1413849.9,4914579.77,,,,,,2562675.19,
1683676800,2023-05-10,,,89075528.35,,8496406.4,59671237.68,,,1433890.77,4822248.99,,,,,,2579762.48,
1683763200,2023-05-11,,,89134340.22,,7702685.39,58382103.91,,,1417569.16,4924914.09,,,,,,2513717.35,
1683849600,2023-05-12,,,87857810.84,,8488193.63,56705754.870000005,,,1390525.74,4838536.38,,,,,,2458991.24,
1683936000,2023-05-13,,,86043756.06,,8415766.56,58375688.07,,,1377983.34,4915415.59,,,,,,2427819.15,
1684022400,2023-05-14,,,86801849.17,,8552158.72,63304586.43,,,1399091.55,4915415.59,,,,,,2435450.1,
1684108800,2023-05-15,,,87013195.35,,8864159.35,61445299.06,,,1381715.28,4915415.59,,,,,,2446509.99,
1684195200,2023-05-16,,,88853171.03,,8358355.59,65744471.120000005,,,1413158.08,4853581.5600000005,,,,,,2487359.73,
1684281600,2023-05-17,,,87504238.66,,8322333.48,65716756.519999996,,,1413560.54,4883251.97,,,,,,2460162.92,
1684368000,2023-05-18,,,87564948.21,,7933614.62,62425001.68000001,,,1409332.38,4916657.92,,,,,,2494844.9,
1684454400,2023-05-19,,,85508927.79,,7640888.91,61618130.37,,,1403127.29,4986905.61,,,,,,2444962.75,
1684540800,2023-05-20,,,85900357.1,,7375087.84,64550421.77,,,1406634.43,4911291.98,,,,,,2444798.54,
1684627200,2023-05-21,,,86834791.88,,7948985.69,65042028.58,,,1408593.97,5168037.14,,,,,,2478594.89,
1684713600,2023-05-22,,,85844526.56,,8224901.68,64871694.29000001,,,1392931.17,5227095.26,,,,,,2416939.14,
1684800000,2023-05-23,,,86143054.36,,7843633.73,60891014.2,,,1407409.76,5029906.77,,,,,,2437187.09,
1684886400,2023-05-24,,,87123927.21,,8043949.71,59369047.480000004,,,1413197.05,5114173.38,,,,,,2480615.74,
1684972800,2023-05-25,,,85006986.6,,8237356.18,52091224.81999999,,,1338713.99,4922967.899999999,,,,,,2398788.29,
1685059200,2023-05-26,,,84558864.56,,8106252.73,51513221.41,,,1324666.96,4971308.9799999995,,,,,,2394922.14,
1685145600,2023-05-27,,,85229935.93,,8032220.5,53229983.59,,,1331497.63,4965112.88,,,,,,2394467.21,
1685232000,2023-05-28,,,85592153.33,,7932313.18,54183009.620000005,,,1338415.15,5083364.94,,,,,,2365801.09,
1685318400,2023-05-29,,,90447216.2,,7663393.11,55514941.56,,,1362600.24,5183890.69,,,,,,2456723.42,
1685404800,2023-05-30,,,89028744.77,,7872192.82,54771853.29,,,1346083.61,4972550.61,,,,,,2410100.36,
1685491200,2023-05-31,,,88987715.99,,8139420.68,53055201.92,,,1344685.67,4954335.67,,,,,,2405221.25,
1685577600,2023-06-01,,,87221947.91,,8221078.68,50550034.46,,,1338140.95,4761702.92,,,,,,2348879.58,
1685664000,2023-06-02,,,86597152.9,,8935031.29,49333246.85,,,1336189.68,4728922.97,,,,,,2311004.72,
1685750400,2023-06-03,,,87329456.97,,9464057.57,51395150.78,,,1349882.36,4788472.92,,,,,,2350680.76,
1685836800,2023-06-04,,,87006645.21,,9656761.89,51253343.31,,,1335265.47,4793067.11,,,,,,2332596.85,
1685923200,2023-06-05,,,87001408.56,,8829769.39,50696629.57,,,1346722.01,4768828.49,,,,,,2329130.17,
1686009600,2023-06-06,,,82440912.67,,7883264.28,45775159.6,,,1295951.77,4535631.6,,,,,,2213637.19,
1686096000,2023-06-07,,,87349908.32,,7930223.98,48173306.78,,,1318570.45,4631209.779999999,,,,,,2326596.14,
1686182400,2023-06-08,,,84557277.8,,7494220.31,50739859.2,,,1265691.99,4491865.59,,,,,,2288505.39,
1686268800,2023-06-09,,,84537759.9,,7401259.7,50263767.69,,,1270986.58,4476312.8100000005,,,,,,2293017.89,
1686355200,2023-06-10,,,84651920.45,,7030680.8,49147445.21,,,1266296.85,4392662.46,,,,,,2285542.54,
1686441600,2023-06-11,,,82297969.54,,6266545.33,42490482.370000005,,,1204514.79,4034098.1,,,,,,2233307.26,
1686528000,2023-06-12,,,82720275.48,,6099399.63,42564129.81,,,1198239.43,4010079.05,,,,,,2233566.43,
1686614400,2023-06-13,,,82234390.4,,6007022.41,40895744.83,,,1198211.69,4097080.25,,,,,,2270224.52,
1686700800,2023-06-14,,,82790737.79,,5765055.71,41343120.400000006,,,1192995.43,4013327.44,,,,,,2256631.2,
1686787200,2023-06-15,,,80947733.83,,5651505.93,39007614.57,,,1159038.58,4047787.36,,,,,,2199990.43,
1686873600,2023-06-16,,,81326692.44,,5918011.01,41762274.71,,,1166577.15,3895428.13,,,,,,2176433.42,
1686960000,2023-06-17,,,84556839.04,,6191248.92,43879280.96,,,1176335.56,3961187.92,,,,,,2232162.86,
1687046400,2023-06-18,,,85058712.91,,6140792.37,43941122.48,,,1190677.12,4041672.63,,,,,,2239564.05,
1687132800,2023-06-19,,,84998383.7,,6281863,42513742.519999996,,,1179490.24,4095660.55,,,,,,2226963.54,
1687219200,2023-06-20,,,86174737.13,,6404345.7,45718008.43,,,1194010.86,4087155.11,,,,,,2271290.73,
1687305600,2023-06-21,,,89958775.35,,6506937.47,53381245.83,,,1211436.07,4163560.54,,,,,,2424406.39,
1687392000,2023-06-22,,,96295245.11,,6583159.02,58884732.650000006,,,1307179.44,4370029.48,,,,,,2544905.45,
1687478400,2023-06-23,,,95726008.55,,6540834.32,55427388.099999994,,,1289246.08,4397342.890000001,,,,,,2529703.24,
1687564800,2023-06-24,,,97509134.54,,6605218.5,54182327.35,,,1286100.24,4649856.68,,,,,,2562507.36,
1687651200,2023-06-25,,,97008823.26,,6522000.98,52689438.730000004,,,1278169.56,4490453.7,,,,,,2559269.18,
1687737600,2023-06-26,,,96659568.66,,6188446.3,51918389.89,,,1287841.48,4578075.96,,,,,,2558387.79,
1687824000,2023-06-27,,,95836962.17,,6271710.59,50889054.19,,,1274470.41,4439268.59,,,,,,2535370.55,
1687910400,2023-06-28,,,95854104.88,,5893313.4,49153222.879999995,,,1277167.16,4453436.49,,,,,,2554190.76,
1687996800,2023-06-29,,,94817088.89,,5678160.14,47511764.629999995,,,1259985.88,4361394.72,,,,,,2446011.45,
1688083200,2023-06-30,,,96123195.29,,5862054.21,47016422.04000001,,,1255714.61,4414783.15,,,,,263826.26,2457344.32,
1688169600,2023-07-01,,,95606035.24,,5995080.13,46956487.4,,,1283117.01,4640608.79,,,,,275660.17,2481839.08,
1688256000,2023-07-02,,,96385582.58,,5955488.97,47234850.99,,,1276931.19,4762979.87,,,,,315847.82,2479612.54,
1688342400,2023-07-03,,,96215202.04,,5968067.12,47361931.14,,,1275241.17,4925749.470000001,,,,,333072.46,2476079.73,
1688428800,2023-07-04,,,98283139.76,,6159607.61,50024365.15,,,1279156.78,4806890.91,,,,,391058.71,2425233.97,
1688515200,2023-07-05,,,97045736.24,,6006788.46,48161262.95,,,1290928.83,4750187.859999999,,,,,388855.11,2456313.19,
1688601600,2023-07-06,,,95974464.38,,6015788.45,47792869.46,,,1270917.53,4690376.89,,,,,420487.4,2446133.58,
1688688000,2023-07-07,,,94034799.18,,5861529.77,48947388.11,,,1240941.91,4681327.58,,,,,433362.76,2438676.98,
1688774400,2023-07-08,,,95237373.87,,5788868.38,53529965.260000005,,,1251786.21,4769306.4399999995,,,,,445210.48,2431433.35,
1688860800,2023-07-09,,,94924850.27,,5702853.44,53534221.95999999,,,1239418.95,4765135.95,,,,,460829.54,2427581.26,
1688947200,2023-07-10,,,93435915.26,,5519369.46,53452687.42,,,1248810.75,4683662.11,,,,,478849.73,2426060.57,
1689033600,2023-07-11,,,95461187.54,,5481859.45,49907838.71,,,1252779.03,4708367.71,,,,,546382.69,2417675.43,
1689120000,2023-07-12,,,96092934,,5504601.63,50079983.92,,,1238865.7,4691097.68,,,,,543893.83,2411531.28,
1689206400,2023-07-13,,,95771813.63,,5523876.31,51080088.5,,,1246310.25,4634041.66,,,,,534830.79,2369169.86,
1689292800,2023-07-14,,,98280584.92,,5580494.28,51032402.91,,,1290047.74,4974409.279999999,,,,,545233.8,2517055.54,
1689379200,2023-07-15,,,94677229.67,,5583211.98,48725801.91,,,1266664.16,4864491.04,,,,,594061.62,2425014.16,
1689465600,2023-07-16,,,94691845.76,,5564311.7,48783012.2,,,1261207.49,4860537.51,,,,,692998.72,2432853.53,
1689552000,2023-07-17,,,94246281.54,,5238827.48,47556739.14,,,1260680.92,4756550.65,,,,,669869.09,2453461.28,
1689638400,2023-07-18,,,94065319.63,,4949941.84,47374811.31,,,1280964.55,4772025.75,,,,,732170.92,2456503.04,
1689724800,2023-07-19,,,92801857.51,,4960444.38,47112996.269999996,,,1264448.3,4680046.37,,,,,738679.8,2439430.74,
1689811200,2023-07-20,,,93012780.81,,4816053.83,46733218.269999996,,,1256411.87,4679419.62,,,,,718418.28,2417385.72,
1689897600,2023-07-21,,,91990149.49,,4834055.22,45428127.379999995,,,1250818.16,4742608.88,,,,,1082913.88,2412904.6,
1689984000,2023-07-22,,,92437896.22,,4807066.51,45911456.03,,,1252496.6,4801778.75,,,,,1088701.61,2432732.66,
1690070400,2023-07-23,,,91756740.93,,4704419.53,44991181.870000005,,,1232960.72,4602433.26,,,,,1082907.91,2394159.47,
1690156800,2023-07-24,,,92414584.43,,4635668.32,45717882.150000006,,,1248846.64,4682075.54,,,,,1109003.11,2409241.91,
1690243200,2023-07-25,,,89860216.29,,4431362.4,42371730.370000005,,,1224928.01,4497119.89,,,,,1081510.9,2322748.53,
1690329600,2023-07-26,,,89810224.15,,4407680,42391022.11,,,1233376.16,4455449.77,,,,,1088996.43,2336478.84,
1690416000,2023-07-27,,,90341487.71,,4327528.2,43372078.95,,,1237673.14,4520204.16,,,,,1080772.22,2259827.42,
1690502400,2023-07-28,,,90101895.58,,4313602.09,42802013.51,,,1217132.31,4525981.68,,,,,1092424.75,2246790.71,
1690588800,2023-07-29,,,90248017.58,,4175197.09,42592961.03,,,1232292.04,4527286.390000001,,,,,1095017.91,2225031,
1690675200,2023-07-30,,,90461394.09,,4165335.25,42641879.89,,,1235685.47,4512164.2700000005,,,,,1095854.84,2218801.66,
1690761600,2023-07-31,,,89841940.12,,4212634.98,42276474.01,,,1218693.34,4468508.63,,,,,1086284.38,2211409.69,
1690848000,2023-08-01,,,89504943.6,,4133614.02,43124219.26,,,1225491.76,4335095.6899999995,,,,,667608.96,2204884.88,
1690934400,2023-08-02,,,90999566.8,,4129719.08,56776466.68000001,,,1217195.54,4408100.29,,,,,1072515.28,2227370.43,
1691020800,2023-08-03,,,89135416.26,,4217597.16,56323728.769999996,,,1197791.21,4304062.2,,,,,1070244.66,2175184.57,
1691107200,2023-08-04,,,89232874.37,,4210780.28,54179961.44,,,1198089.39,4224296.91,,,,,1067320.34,2170028.37,
1691193600,2023-08-05,,,88381039.35,,4257244.2,51226075.85,,,1181932.56,4220340.28,,,,,1076348.14,2146545.57,
1691280000,2023-08-06,,,88527718.88,,4381258.19,50859475.45,,,1170438.45,4196091.24,,,,,642310.37,2146824.88,
1691366400,2023-08-07,,,88246231.55,,4335717.47,49926693.239999995,,,1149203.19,4239889.5600000005,,,,,1073473.17,2156680.29,
1691452800,2023-08-08,,,88739180.25,,4509035.14,48231296.16,,,1128205.81,4211102.77,,,,,642791.95,2138904.64,
1691539200,2023-08-09,,,90546521.09,,4329093.67,49142919.82,,,1126715.13,4241970.88,,,,,1081455.31,2161461.5,
1691625600,2023-08-10,,,89692690.77,,4365337.54,47681306.730000004,,,1107540.21,4204208.42,,,,,1092702.75,2139619.81,
1691712000,2023-08-11,,,89269164.58,,4244407.98,45681998.129999995,,,1110250.55,4174507.8099999996,,,,,1052676.29,2130196.48,
1691798400,2023-08-12,,,89116403.16,,4306429.3,45543021.81,,,1111719.25,4201197.970000001,,,,,646500.11,2123189.83,
1691884800,2023-08-13,,,89469543.95,,4111028.4,46568321.83,,,1107621.95,4224197.52,,,,,641231.49,2114453.32,
1691971200,2023-08-14,,,88893398.71,,4116097.46,46116837.08,,,1124518.83,4182574.02,,,,,1052761.25,2117103.97,
1692057600,2023-08-15,,,89093171.59,,4158657.19,45535393.44,,,1132322,4177064.5700000003,,,,,1420609.12,2117848.35,
1692144000,2023-08-16,,,88313407.03,,4124949.41,43109386.21,,,1103383.07,4066027.7399999998,,,,,1413695.55,2098757.05,
1692230400,2023-08-17,,,86813340.51,,3987122.15,40038552.13,,,1090213.07,3908775.46,,,,,1395235.04,2077715.3,
1692316800,2023-08-18,,,81134225.05,,3801088.19,40424617.15,,,1037425.15,3666525.7199999997,,,,,563041.74,1920626.5,
1692403200,2023-08-19,,,79364546.26,,3775743.33,40557814.93,,,1026800.65,3701375.73,,,,,558499.87,1867011.83,
1692489600,2023-08-20,,,79270051.43,,3902139.31,38393989.98,,,1012343.56,3702883.5,,,,,1813568.61,1865249.32,
1692576000,2023-08-21,,,79323493.99,,3818546.8,38905305.849999994,,,1030485.41,3701842.5,,,,,1789684.22,1856596.58,
1692662400,2023-08-22,,,79214194.74,,4531296.48,37675357.15,,,1013283.9,3641073.4699999997,,,,,555093.61,1851653.18,
1692748800,2023-08-23,,,78846304.37,,4473870.68,36188032.25,,,1015525.58,3613776.18,,,,,1815347.86,1842280.55,
1692835200,2023-08-24,,,80173090.58,,4566237.95,37442065.77,,,1034891.83,3631684.19,,,,,1796459.77,2019713.5,
1692921600,2023-08-25,,,78543253.51,,4445543.86,36458983.39,,,1024129.96,3559097.65,,,,,1822572.04,1972721.88,
1693008000,2023-08-26,,,78550130.44,,4321074.62,35649476.33,,,1009483.2,3560979.49,,,,,1746181.74,1959591.97,
1693094400,2023-08-27,,,78377525.1,,4545700.09,34966879.71,,,1011703.61,3579402.2199999997,,,,,531541.76,1958527.42,
1693180800,2023-08-28,,,78708612.14,,4403908.46,34712683,,,1026688.2,3563781.04,,,,,529186.23,1956335.43,
1693267200,2023-08-29,,,78517263.45,,4324603.069999999,33466299.240000002,,,1016986.75,3634549.27,,,,,664941.6,1945718.89,
1693353600,2023-08-30,,,83261906.71,,4522222.23,38482647.11,,,1040802.17,3696365.28,,,,,608584.75,2014173.14,
1693440000,2023-08-31,,,82027355.04,,4466727.3,37813009.55,,,1025314.9,3600477.19,,,,,591736.55,1973453.66,
1693526400,2023-09-01,,,78424841.4,,4338699.970000001,35462212.93,,,1014623.93,3392008.75,,,,,571414.31,1882467.79,
1693612800,2023-09-02,,,77575561.62,,4111334.1999999997,37362851.95,,,1010383.69,3316977.02,,,,,560495.82,1861923.48,
1693699200,2023-09-03,,,78089875.2,,4068131.33,36413945.29,,,1002694.7,3344661.85,,,,,561754.28,1828746.28,
1693785600,2023-09-04,,,77805741.33,,4045351.19,36159086.42,,,1004858.68,3319957.17,,,,,552092.53,1827004.49,
1693872000,2023-09-05,,,77847133.33,,3987369.6999999997,35424334.44,,,539221.02,3340375.35,,,,,543797.24,1809224.36,
1693958400,2023-09-06,,,77653704.11,,3936644.3600000003,35600122.75,,,541181.49,3310261.9,,,,,1552505.15,1809789.11,
1694044800,2023-09-07,,,77461707.97,,3913300.54,34476992.06,,,535813.55,3299868.72,,,,,1875445.87,1810868.28,
1694131200,2023-09-08,,,78715007.95,,3987850.6500000004,34493963.160000004,,,539101.27,3351473.26,,,,,1858975.71,1839417.14,
1694217600,2023-09-09,,,77427374.34,,3959346.57,33080171.36,,,539389.71,3318976.5700000003,,,,,553623.63,1861433.31,
1694304000,2023-09-10,,,77468204.36,,3918166.2,32787622.700000003,,,539411.8,3322070.8,,,,,552508.37,1867382.99,
1694390400,2023-09-11,,,77167887.17,,3726521.1599999997,31699479.09,,,532359.07,3271758.92,,,,,540430.59,1877336.43,
1694476800,2023-09-12,,,75107541.08,,3671542.74,29774043.189999998,,,521905.57,3093776.88,,,,,525291.84,1835169.58,
1694563200,2023-09-13,,,77634864.77,,3765304.78,30434126.56,,,534226.36,3109707.99,,,,,1642723.05,1871306.15,
1694649600,2023-09-14,,,78064420.55,,3745509.55,30994611.33,,,528233.27,3085365.19,,,,,533905.75,1901638.5,
1694736000,2023-09-15,,,79161174.71,,3583609.02,31296168.130000003,,,532490.45,3121037.39,,,,,540145.54,1883077.61,
1694822400,2023-09-16,,,78912575.69,,3373964.8800000004,31265150.65,,,531520.27,3239150.35,,,,,1650507.11,1808101.98,
1694908800,2023-09-17,,,79017351.94,,3071167.9,29610799.35,,,537235.56,3229483.83,,,,,552838.47,1901209.62,
1694995200,2023-09-18,,,78735941.26,,3159396.6,28654274.5,,,536031.57,2979698.36,,,,,544681.17,1879205.39,
1695081600,2023-09-19,,,80379140.95,,3380128.4,30447154.13,,,533012.52,3033791.29,,,,,1514102.43,1884662.39,
1695168000,2023-09-20,,,80712333.16,,3359895.03,30455509.03,,,541330.41,3056208.21,,,,,547810.12,1908829.5,
1695254400,2023-09-21,,,80368863.78,,3232653.91,26847812.450000003,,,536207.4,3092645.15,,,,,542454.95,1904348.5,
1695340800,2023-09-22,,,79018580.96,,3312816.83,25487110.55,,,529285.83,3022547.26,,,,,536826.29,1902752.08,
1695427200,2023-09-23,,,79068077.99,,3627855.9,16957232.52,,,529321.72,3074786.32,,,,,537510.21,1873603.05,
1695513600,2023-09-24,,,78971481.42,,3385081.4,16909018.92,,,523713.79,3079879.23,,,,,534618.93,1854177.94,
1695600000,2023-09-25,,,77695801.11,,3432863.34,16464238.25,,,523400.5,3059817.5,,,,,734924.55,1824512.3,
1695686400,2023-09-26,,,78100239.52,,3319555.3600000003,16228765.24,,,522667.44,3107864.17,,,,,544028.53,1801483.96,
1695772800,2023-09-27,,,78167840.57,,3453128.92,17882775.259999998,,,521784.23,3100390.4699999997,,,,,1728940.32,1784249.33,
1695859200,2023-09-28,,,77172813.24,,3370622.33,18195342.12,,,519907.44,3108737.51,,,,,535221.04,1786957.27,
